id	times_submit	time_finish	source	source_info	IP	sex	grade	residence	school	SNS1	SNS2	SNS3	SNS4	SNS5	SNS6	SES1	SES2	SES3	SES4	SES5	SES6	SES7	SES8	SES9	SES10	CSES1	CSES2	CSES3	CSES4	EIB1	EIB2	EIB3	EIB4	EIB5	EIB6	EIB7	EIB8	total	SES3_r	SES5_r	SES9_r	SES10_r
330	2021/3/25 19:06:13	99秒	微信	N/A	223.104.146.155(江苏-扬州)	2	4	1	1	-1.34647708201881	-2.62929384487338	-.909411475122728	-.379485250016662	-1.39318195613894	-1.85014415502998	3	3	2	3	1	4	3	2	2	3	6	6	6	6	4	4	4	4	4	4	4	4	95	3	4	3	2
331	2021/3/25 19:06:21	36秒	手机提交	直接访问	223.104.240.84(云南-未知)	1	3	2	1	.801953698731894	.119266937293226	-.909411475122728	1.23392373747556	1.28236066417334	1.38024099038612	4	4	2	4	4	3	4	4	2	2	7	6	7	7	5	4	5	4	5	5	5	4	124	3	1	3	3
332	2021/3/25 19:07:52	148秒	微信	N/A	183.238.76.74(广东-广州)	2	2	1	1	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	1.28236066417334	-1.04254786867595	2	2	4	3	3	2	2	4	4	4	6	6	6	4	3	3	3	3	3	4	2	3	102	1	2	1	1
333	2021/3/25 19:09:16	88秒	微信	N/A	175.44.94.131(福建-南平)	2	4	1	1	.801953698731894	.119266937293226	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	3	3	2	3	2	3	3	2	3	3	5	4	4	4	3	3	3	3	3	3	3	3	93	3	3	2	2
334	2021/3/25 19:09:56	67秒	微信	N/A	39.144.43.204(上海-上海)	2	4	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-.501334416034844	-.23495158232193	4	4	2	4	2	4	4	2	3	3	7	7	7	7	5	5	5	5	2	3	3	4	117	3	3	2	2
335	2021/3/25 19:10:05	85秒	微信	N/A	119.62.6.43(云南-昆明)	1	2	1	2	-2.42069247239416	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	.572644704032094	4	4	2	3	2	4	4	2	2	2	7	7	7	7	5	5	5	4	2	2	3	4	108	3	3	3	3
336	2021/3/25 19:10:25	52秒	微信	N/A	223.104.39.21(北京-北京)	2	4	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	4	1	4	3	3	2	2	3	2	4	4	6	4	3	4	4	4	2	3	2	3	100	4	2	2	3
337	2021/3/25 19:12:18	103秒	微信	N/A	117.136.30.42(重庆-重庆)	2	4	1	1	-.272261691643456	.119266937293226	-.909411475122728	-.379485250016662	-.501334416034844	-1.04254786867595	3	3	2	3	1	3	2	1	2	3	5	5	5	5	3	3	3	3	3	3	2	4	86	3	4	3	2
338	2021/3/25 19:14:57	90秒	微信	N/A	117.136.52.239(湖北-武汉)	2	2	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	.390513124069247	.572644704032094	3	3	2	3	2	2	2	2	3	3	5	5	4	4	4	3	4	3	2	4	2	2	90	3	3	2	2
339	2021/3/25 19:18:08	39秒	微信	N/A	112.17.241.99(浙江-未知)	2	2	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	3	3	3	3	3	3	5	5	4	4	3	3	3	3	3	3	3	3	90	2	2	2	2
340	2021/3/25 19:20:27	64秒	微信	N/A	223.104.147.60(江苏-南京)	1	2	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	4	4	1	4	1	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	5	5	111	4	4	4	4
341	2021/3/25 19:21:50	65秒	微信	N/A	223.104.235.206(辽宁-沈阳)	2	4	1	1	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-1.04254786867595	3	3	1	3	1	3	3	1	1	1	6	6	6	6	5	5	5	5	5	5	5	5	104	4	4	4	4
342	2021/3/25 19:23:46	88秒	微信	N/A	36.17.181.238(浙江-杭州)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	2	3	2	3	2	2	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	88	2	2	2	2
343	2021/3/25 19:24:00	119秒	微信	N/A	117.136.81.42(湖北-武汉)	1	3	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	2	1	2	3	3	2	3	2	7	7	7	7	5	5	5	4	3	4	4	3	117	3	3	2	3
344	2021/3/25 19:24:01	68秒	微信	N/A	223.104.1.209(广东-江门)	2	4	1	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	5	5	122	4	4	4	4
345	2021/3/25 19:24:24	45秒	微信	N/A	112.12.36.139(浙江-金华)	2	2	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	4	3	2	110	1	1	1	1
346	2021/3/25 19:25:08	58秒	微信	N/A	117.136.58.88(吉林-长春)	1	2	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	2	3	3	2	3	3	3	3	2	3	4	3	5	3	3	4	3	2	3	4	3	2	84	2	2	3	2
347	2021/3/25 19:25:16	57秒	微信	N/A	49.80.74.237(江苏-常州)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	-.23495158232193	4	4	4	4	4	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	5	5	127	1	1	4	4
348	2021/3/25 19:26:47	96秒	微信	N/A	112.21.47.108(江苏-南京)	1	1	2	1	.801953698731894	1.03545386468209	.900486926789826	-1.18618974376277	.390513124069247	.572644704032094	3	3	1	4	1	3	3	1	1	1	5	5	6	6	5	5	4	3	3	2	4	4	98	4	4	4	4
349	2021/3/25 19:28:26	67秒	微信	N/A	101.84.68.69(上海-上海)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	1	1	4	3	6	4	4	4	5	5	2	2	2	5	101	4	4	4	4
350	2021/3/25 19:29:53	38秒	微信	N/A	223.104.240.118(云南-未知)	1	4	1	1	.801953698731894	.119266937293226	-.909411475122728	1.23392373747556	.390513124069247	1.38024099038612	4	4	2	4	2	4	4	4	2	1	7	6	7	7	3	5	5	4	3	5	5	4	118	3	3	3	4
351	2021/3/25 19:36:11	96秒	微信	N/A	223.104.210.191(上海-上海)	2	4	1	1	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	.390513124069247	1.38024099038612	4	3	3	4	4	3	3	4	4	3	6	4	6	5	4	4	4	4	3	4	3	2	112	2	1	1	2
352	2021/3/25 19:37:35	60秒	微信	N/A	125.211.31.70(黑龙江-哈尔滨)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	3	4	3	2	2	7	7	5	5	4	2	3	4	3	4	4	5	117	1	1	3	3
353	2021/3/25 19:38:41	90秒	微信	N/A	182.139.156.132(四川-成都)	2	4	1	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	-.501334416034844	-1.04254786867595	2	3	1	3	3	3	3	2	4	4	2	4	4	4	3	3	3	4	3	4	2	2	89	4	2	1	1
354	2021/3/25 19:39:17	43秒	微信	N/A	113.5.4.169(黑龙江-哈尔滨)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	2	4	2	4	2	2	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	90	1	1	1	1
355	2021/3/25 19:39:52	35秒	微信	N/A	180.130.10.56(云南-昆明)	2	4	2	2	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.85014415502998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28	4	4	4	4
356	2021/3/25 19:40:00	53秒	微信	N/A	106.61.234.56(云南-昆明)	1	2	1	2	-2.42069247239416	-.796919990095643	-.909411475122728	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	3	2	3	2	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	93	3	3	2	2
357	2021/3/25 19:40:17	64秒	微信	N/A	112.224.71.14(山东-青岛)	2	2	1	1	-.272261691643456	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	.572644704032094	3	3	2	3	3	3	3	2	3	3	4	4	4	4	3	3	3	3	3	3	3	3	96	3	2	2	2
358	2021/3/25 19:41:13	70秒	微信	N/A	1.189.193.6(黑龙江-哈尔滨)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-.501334416034844	-.23495158232193	4	4	2	3	2	3	4	4	1	1	5	5	4	6	4	4	4	4	4	4	4	4	105	3	3	4	4
359	2021/3/25 19:43:13	183秒	微信	N/A	223.104.244.140(浙江-杭州)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	3	2	3	2	3	3	1	2	2	5	5	5	5	4	4	4	3	3	3	3	3	102	3	3	3	3
360	2021/3/25 19:43:31	144秒	手机提交	直接访问	119.62.6.38(云南-昆明)	1	2	1	2	.801953698731894	1.03545386468209	-.00446227416645099	-1.99289423750888	1.28236066417334	-1.85014415502998	4	4	1	4	1	4	4	1	1	2	4	4	6	6	3	4	3	1	1	3	3	4	89	4	4	4	3
361	2021/3/25 19:44:15	95秒	微信	N/A	202.101.187.66(浙江-杭州)	2	1	2	1	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	2	3	3	5	5	4	4	3	3	3	3	3	3	4	3	91	3	3	2	2
362	2021/3/25 19:45:32	125秒	微信	N/A	119.62.124.238(云南-昆明)	2	2	2	2	.801953698731894	.119266937293226	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	4	3	1	4	1	3	3	1	1	1	6	5	5	6	3	4	4	4	2	4	2	4	96	4	4	4	4
363	2021/3/25 19:46:42	83秒	微信	N/A	119.62.124.119(云南-昆明)	2	3	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-1.18618974376277	-1.39318195613894	-1.04254786867595	3	3	1	3	2	3	3	3	1	1	5	4	4	3	3	3	3	3	3	3	3	3	81	4	3	4	4
364	2021/3/25 19:49:53	82秒	微信	N/A	223.104.159.174(浙江-杭州)	2	3	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	3	2	3	1	3	3	1	2	1	6	6	6	5	3	3	4	3	3	4	3	3	102	3	4	3	4
365	2021/3/25 19:50:59	419秒	微信	N/A	106.61.131.238(云南-昆明)	1	3	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-1.18618974376277	-1.39318195613894	-.23495158232193	3	3	2	3	2	3	3	2	3	3	5	5	4	4	4	4	3	3	2	2	3	3	88	3	3	2	2
366	2021/3/25 19:57:24	88秒	微信	N/A	106.61.27.102(云南-昆明)	2	4	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	2	1	2	2	3	3	3	3	3	6	5	5	5	4	4	4	4	4	4	4	4	109	4	3	2	2
367	2021/3/25 19:58:07	144秒	微信	N/A	112.115.247.41(云南-昆明)	1	4	1	2	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	1.28236066417334	-1.04254786867595	3	2	2	2	1	2	2	1	2	2	5	6	3	6	4	4	4	4	5	5	5	5	101	3	4	3	3
368	2021/3/25 19:58:23	66秒	微信	N/A	119.62.6.40(云南-昆明)	1	2	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	2	3	3	2	1	1	6	6	3	6	4	4	4	4	4	4	4	4	95	2	3	4	4
369	2021/3/25 19:58:56	159秒	微信	N/A	119.62.124.61(云南-昆明)	2	2	1	2	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	1.38024099038612	4	3	1	3	1	3	3	1	2	2	4	4	4	4	3	2	3	3	2	2	2	3	82	4	4	3	3
370	2021/3/25 19:59:49	67秒	微信	N/A	223.104.240.50(云南-未知)	2	1	2	2	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	.572644704032094	3	3	2	2	2	2	2	3	3	3	2	3	3	3	2	3	3	3	3	3	4	4	80	3	3	2	2
371	2021/3/25 20:00:52	119秒	微信	N/A	211.64.159.202(山东-青岛)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	-.23495158232193	3	3	2	3	3	3	3	3	3	3	4	5	5	6	4	4	4	3	1	2	2	2	98	3	2	2	2
372	2021/3/25 20:01:14	116秒	微信	N/A	223.104.1.142(广东-东莞)	2	2	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	2	2	4	2	4	2	2	4	4	4	3	2	3	3	2	3	4	4	2	2	2	3	93	1	1	1	1
373	2021/3/25 20:01:30	880秒	微信	N/A	119.62.6.38(云南-昆明)	2	2	2	2	-.272261691643456	-.796919990095643	-1.814360676079	-1.18618974376277	.390513124069247	-1.04254786867595	3	3	2	3	2	3	3	2	3	3	5	5	4	3	4	4	4	3	2	2	3	2	85	3	3	2	2
374	2021/3/25 20:02:04	73秒	微信	N/A	119.62.6.44(云南-昆明)	1	2	1	2	-.272261691643456	-1.71310691748451	-.00446227416645099	-1.18618974376277	-1.39318195613894	-.23495158232193	4	4	1	4	2	4	3	1	2	1	7	7	7	7	5	5	5	5	5	5	5	5	111	4	3	3	4
375	2021/3/25 20:03:40	40秒	微信	N/A	106.57.80.187(云南-昆明)	1	2	2	2	-3.49490786276951	-1.71310691748451	-1.814360676079	-1.18618974376277	-1.39318195613894	-1.04254786867595	2	1	2	1	3	1	4	1	2	1	5	1	3	3	2	3	2	2	2	2	2	3	59	3	2	3	4
376	2021/3/25 20:03:41	162秒	微信	N/A	116.6.234.179(广东-深圳)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	3	2	7	7	7	7	5	5	5	5	5	5	5	5	126	4	4	2	3
377	2021/3/25 20:07:01	228秒	微信	N/A	223.104.240.219(云南-未知)	2	1	2	2	-3.49490786276951	-2.62929384487338	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.04254786867595	1	1	4	1	4	1	1	2	4	4	3	2	2	2	3	3	3	3	2	4	2	2	61	1	1	1	1
378	2021/3/25 20:07:09	100秒	微信	N/A	119.62.6.41(云南-昆明)	1	2	1	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	.572644704032094	4	3	1	3	1	3	3	1	2	2	5	5	6	5	4	4	4	3	3	3	4	4	100	4	4	3	3
379	2021/3/25 20:07:10	71秒	微信	N/A	36.25.40.208(浙江-金华)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	1	1	7	7	7	7	5	5	5	5	5	5	5	5	123	4	4	4	4
380	2021/3/25 20:08:53	70秒	微信	N/A	119.62.6.34(云南-昆明)	1	2	1	2	.801953698731894	-1.71310691748451	.900486926789826	-.379485250016662	-.501334416034844	-.23495158232193	3	2	2	3	2	2	2	2	2	2	5	5	5	5	3	3	3	4	3	4	3	4	90	3	3	3	3
381	2021/3/25 20:09:51	164秒	微信	N/A	223.104.164.17(浙江-湖州)	2	1	2	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	3	3	2	3	2	3	3	1	2	2	4	4	6	5	4	4	3	3	3	4	4	4	98	3	3	3	3
382	2021/3/25 20:11:35	152秒	微信	N/A	223.104.66.69(广东-深圳)	2	4	2	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	1	4	4	1	3	3	5	4	4	5	4	4	4	4	4	4	5	4	110	4	4	2	2
383	2021/3/25 20:12:48	374秒	微信	N/A	223.93.41.53(浙江-金华)	1	3	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-.501334416034844	-1.04254786867595	4	4	2	4	2	4	3	1	2	2	6	6	5	5	4	4	4	4	3	3	3	4	103	3	3	3	3
384	2021/3/25 20:12:55	50秒	微信	N/A	112.17.240.249(浙江-未知)	1	2	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	3	3	3	3	2	2	3	4	4	4	3	3	4	4	4	3	4	3	93	3	2	3	3
385	2021/3/25 20:13:27	82秒	微信	N/A	112.20.78.165(江苏-南京)	1	2	2	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	-.501334416034844	-.23495158232193	3	3	2	3	3	3	2	2	3	3	2	2	4	4	3	3	3	3	3	3	3	3	87	3	2	2	2
386	2021/3/25 20:13:57	48秒	微信	N/A	39.144.177.62(河南-商丘)	1	2	1	1	-1.34647708201881	-.796919990095643	-.909411475122728	-.379485250016662	-.501334416034844	-.23495158232193	3	3	3	3	2	3	2	2	4	2	3	5	3	6	2	2	4	2	4	3	3	2	84	2	3	1	3
387	2021/3/25 20:13:59	75秒	微信	N/A	112.11.128.122(浙江-嘉兴)	2	1	2	1	.801953698731894	-1.71310691748451	.900486926789826	1.23392373747556	-1.39318195613894	-1.04254786867595	2	2	2	3	2	3	3	2	2	2	4	4	4	4	3	3	3	3	3	3	3	3	84	3	3	3	3
388	2021/3/25 20:14:13	95秒	微信	N/A	117.136.57.211(黑龙江-未知)	2	2	1	1	-.272261691643456	-.796919990095643	.900486926789826	.427219243729449	-1.39318195613894	-.23495158232193	3	3	2	3	3	3	3	2	3	2	5	5	6	5	4	3	4	3	3	2	2	3	93	3	2	2	3
389	2021/3/25 20:14:40	75秒	微信	N/A	119.62.6.34(云南-昆明)	1	2	1	2	.801953698731894	-.796919990095643	.900486926789826	-.379485250016662	-.501334416034844	.572644704032094	4	4	2	4	2	3	3	4	3	3	5	5	5	5	4	4	4	4	4	4	4	4	107	3	3	2	2
390	2021/3/25 20:15:01	208秒	微信	N/A	180.130.2.35(云南-昆明)	2	2	1	2	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	1.28236066417334	.572644704032094	3	3	2	3	2	3	3	2	3	2	2	2	5	3	4	3	4	4	3	3	3	3	93	3	3	2	3
391	2021/3/25 20:15:10	88秒	微信	N/A	119.62.6.37(云南-昆明)	2	3	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	.572644704032094	3	3	1	3	1	3	3	1	1	1	4	4	5	5	4	4	4	3	2	3	3	4	94	4	4	4	4
392	2021/3/25 20:15:39	60秒	微信	N/A	223.104.247.41(浙江-杭州)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	-.501334416034844	.572644704032094	3	2	3	2	3	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	106	2	2	2	2
393	2021/3/25 20:15:45	136秒	微信	N/A	180.130.2.71(云南-昆明)	2	3	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	.427219243729449	1.28236066417334	.572644704032094	3	2	3	3	3	3	2	3	4	3	3	3	4	4	3	3	3	3	3	3	4	3	92	2	2	1	2
394	2021/3/25 20:15:56	72秒	微信	N/A	111.187.39.225(上海-上海)	2	4	2	1	.801953698731894	1.03545386468209	.900486926789826	-.379485250016662	-.501334416034844	-.23495158232193	4	4	1	3	1	4	4	1	1	1	7	7	7	7	5	5	5	5	3	5	5	5	114	4	4	4	4
395	2021/3/25 20:16:54	104秒	微信	N/A	223.104.240.139(云南-未知)	2	2	1	2	-.272261691643456	-.796919990095643	-.00446227416645099	1.23392373747556	-.501334416034844	-.23495158232193	2	2	3	2	3	2	2	4	3	3	4	4	4	4	3	3	3	3	3	3	3	3	88	2	2	2	2
396	2021/3/25 20:17:02	73秒	微信	N/A	112.11.128.117(浙江-嘉兴)	1	1	1	1	.801953698731894	.119266937293226	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	2	3	2	3	3	3	3	3	5	5	5	5	4	4	4	4	4	4	4	4	111	3	3	2	2
397	2021/3/25 20:17:04	33秒	微信	N/A	122.228.191.12(浙江-温州)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
398	2021/3/25 20:17:26	57秒	微信	N/A	223.104.27.105(甘肃-兰州)	2	1	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	3	2	3	2	3	3	2	2	3	6	6	6	6	4	4	4	4	4	4	4	4	112	3	3	3	2
399	2021/3/25 20:17:35	28秒	微信	N/A	119.62.6.37(云南-昆明)	2	1	2	2	-1.34647708201881	-.796919990095643	-2.71930987703528	-1.99289423750888	-2.28502949624303	-1.04254786867595	3	2	2	3	2	2	2	3	2	3	3	4	3	3	2	4	2	2	3	3	3	3	70	3	3	3	2
400	2021/3/25 20:17:49	143秒	微信	N/A	61.158.208.83(河南-郑州)	1	2	1	1	-.272261691643456	-.796919990095643	-.00446227416645099	-1.18618974376277	-1.39318195613894	-1.04254786867595	3	3	2	4	2	3	3	3	2	1	6	5	6	5	3	3	4	4	3	3	2	3	90	3	3	3	4
401	2021/3/25 20:18:55	62秒	微信	N/A	112.17.238.67(浙江-未知)	2	1	1	2	-1.34647708201881	.119266937293226	-.909411475122728	.427219243729449	-.501334416034844	.572644704032094	2	2	3	3	2	2	2	3	4	4	3	3	3	3	3	4	2	3	2	2	2	2	80	2	3	1	1
402	2021/3/25 20:19:24	39秒	手机提交	直接访问	119.62.6.41(云南-昆明)	1	3	1	1	.801953698731894	.119266937293226	-.909411475122728	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	4	4	4	2	2	1	7	6	7	7	5	5	5	5	5	5	5	5	124	4	1	3	4
403	2021/3/25 20:20:31	145秒	微信	N/A	101.71.108.232(浙江-宁波)	2	1	2	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	.572644704032094	2	2	3	2	2	2	2	3	3	3	5	6	5	5	4	4	4	4	4	4	4	4	104	2	3	2	2
404	2021/3/25 20:20:50	29秒	微信	N/A	223.104.240.114(云南-未知)	1	2	2	2	.801953698731894	1.03545386468209	-1.814360676079	-.379485250016662	-2.28502949624303	.572644704032094	3	1	3	1	3	3	2	2	2	3	3	5	5	2	3	2	3	3	5	5	5	1	85	2	2	3	2
405	2021/3/25 20:22:47	122秒	微信	N/A	112.17.236.142(浙江-未知)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	3	3	3	1	4	4	5	5	4	4	3	2	2	2	1	3	1	2	90	3	2	1	1
406	2021/3/25 20:24:04	99秒	微信	N/A	171.43.245.74(湖北-武汉)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	-.23495158232193	4	3	3	3	2	3	3	3	4	4	7	7	7	7	5	5	5	5	5	5	4	5	125	2	3	1	1
407	2021/3/25 20:24:56	38秒	微信	N/A	171.221.182.2(四川-成都)	1	1	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	4	4	4	7	7	7	7	5	5	5	5	5	5	5	5	138	1	1	1	1
408	2021/3/25 20:25:00	99秒	微信	N/A	36.17.227.88(浙江-杭州)	2	2	1	1	.801953698731894	-.796919990095643	.900486926789826	1.23392373747556	-.501334416034844	-.23495158232193	3	3	2	3	2	3	3	2	2	2	4	4	5	4	3	3	3	4	3	3	3	4	92	3	3	3	3
409	2021/3/25 20:27:36	34秒	微信	N/A	223.104.247.3(浙江-杭州)	1	2	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	4	4	4	4	4	3	3	3	5	4	4	4	3	3	3	3	3	3	4	3	109	1	1	2	2
410	2021/3/25 20:28:36	103秒	微信	N/A	223.104.16.60(吉林-长春)	2	2	1	1	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	.390513124069247	-.23495158232193	3	2	1	3	2	3	3	1	3	2	6	6	5	4	4	4	4	5	2	4	2	3	99	4	3	2	3
411	2021/3/25 20:33:39	79秒	微信	N/A	223.104.246.147(浙江-杭州)	2	1	2	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	3	3	3	3	2	3	3	2	2	2	5	5	5	5	4	4	4	4	4	4	3	4	107	2	3	3	3
412	2021/3/25 20:34:38	76秒	微信	N/A	183.197.198.92(河北-保定)	2	3	2	1	.801953698731894	.119266937293226	.900486926789826	.427219243729449	-.501334416034844	-.23495158232193	4	4	2	4	2	3	3	2	3	2	4	4	5	4	3	3	4	4	3	3	3	3	96	3	3	2	3
413	2021/3/25 20:41:24	111秒	微信	N/A	112.17.241.154(浙江-未知)	2	1	2	2	-.272261691643456	.119266937293226	-.00446227416645099	-1.18618974376277	.390513124069247	.572644704032094	3	3	3	3	2	3	3	2	3	3	5	5	4	5	4	3	3	3	2	2	2	3	91	2	3	2	2
414	2021/3/25 20:45:35	230秒	微信	N/A	117.136.72.93(云南-昆明)	2	2	1	2	-.272261691643456	1.03545386468209	.900486926789826	.427219243729449	.390513124069247	-1.04254786867595	2	2	3	2	3	2	2	4	4	4	5	3	3	3	2	4	3	2	2	3	2	2	86	2	2	1	1
415	2021/3/25 20:55:56	70秒	微信	N/A	211.138.116.206(浙江-杭州)	1	2	1	1	.801953698731894	1.03545386468209	.900486926789826	-1.18618974376277	-.501334416034844	-.23495158232193	4	2	2	4	4	4	2	1	3	2	6	6	6	6	4	4	4	4	4	4	4	4	107	3	1	2	3
416	2021/3/25 20:59:26	99秒	微信	N/A	112.17.236.143(浙江-未知)	2	1	2	1	-.272261691643456	.119266937293226	-.00446227416645099	-.379485250016662	-.501334416034844	1.38024099038612	2	2	4	2	4	2	2	3	3	4	3	3	5	4	3	3	4	4	2	4	2	4	92	1	1	2	1
417	2021/3/25 21:04:21	117秒	微信	N/A	117.136.85.98(云南-昆明)	2	4	1	2	.801953698731894	1.03545386468209	.900486926789826	1.23392373747556	1.28236066417334	1.38024099038612	4	4	1	4	2	3	3	1	2	2	5	5	5	5	3	3	3	3	3	3	3	3	100	4	3	3	3
418	2021/3/25 21:07:25	71秒	微信	N/A	14.204.0.191(云南-昆明)	2	4	1	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	3	3	3	3	3	3	3	3	5	5	5	5	3	3	3	3	3	4	3	4	100	2	2	2	2
419	2021/3/25 21:08:18	66秒	微信	N/A	175.16.218.18(吉林-吉林)	2	1	2	1	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	2	3	4	2	2	3	5	6	4	5	4	4	4	4	4	4	4	4	103	3	3	3	2
420	2021/3/25 21:20:14	138秒	微信	N/A	117.136.72.101(云南-昆明)	2	2	2	2	-.272261691643456	.119266937293226	-.00446227416645099	.427219243729449	.390513124069247	.572644704032094	3	3	2	3	3	3	3	2	3	2	4	4	4	4	4	4	4	3	4	4	4	4	98	3	2	2	3
